"initial data","nodes number","precision"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","18","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.5"
"B","21","1.0"
"B","21","1.0"
"B","21","0.6666666666666666"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.3333333333333333"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.14285714285714285"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.6666666666666666"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.9"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.1111111111111111"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","0.5"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","21","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","0.9090909090909091"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
"B","24","1.0"
